path,emotion_class,augmented
../mfcc_images/EMODB/wav/09b02Wd.png,0,0
../mfcc_images/EMODB/wav/09a05Wc.png,0,0
../mfcc_images/EMODB/wav/14a02Nc.png,2,0
../mfcc_images/EMODB/wav/11b02Na.png,2,0
../mfcc_images/EMODB/wav/14b10Wc.png,0,0
../mfcc_images/EMODB/wav/08b10Nc.png,2,0
../mfcc_images/EMODB/wav/08b09Wc.png,0,0
../mfcc_images/EMODB/wav/14b02Fb.png,1,0
../mfcc_images/EMODB/wav/14b09Td.png,3,0
../mfcc_images/EMODB/wav/03b09Tc.png,3,0
../mfcc_images/EMODB/wav/13b03Na.png,2,0
../mfcc_images/EMODB/wav/13a04Wc.png,0,0
../mfcc_images/EMODB/wav/10a05Ld.png,3,0
../mfcc_images/EMODB/wav/12a01Fb.png,1,0
../mfcc_images/EMODB/wav/15a05Wa.png,0,0
../mfcc_images/EMODB/wav/16b03Fa.png,1,0
../mfcc_images/EMODB/wav/14b09Fc.png,1,0
../mfcc_images/EMODB/wav/08a02Tb.png,3,0
../mfcc_images/EMODB/wav/13b02Lc.png,3,0
../mfcc_images/EMODB/wav/16b09Fb.png,1,0
../mfcc_images/EMODB/wav/15b03Nb.png,2,0
../mfcc_images/EMODB/wav/11b09Fd.png,1,0
../mfcc_images/EMODB/wav/11b01Fc.png,1,0
../mfcc_images/EMODB/wav/13a04Fc.png,1,0
../mfcc_images/EMODB/wav/15b10Wa.png,0,0
../mfcc_images/EMODB/wav/08b01Fd.png,1,0
../mfcc_images/EMODB/wav/08a04Nc.png,2,0
../mfcc_images/EMODB/wav/13b01Fc.png,1,0
../mfcc_images/EMODB/wav/14a05Wa.png,0,0
../mfcc_images/EMODB/wav/10a04Nb.png,2,0
../mfcc_images/EMODB/wav/08b03Fe.png,1,0
../mfcc_images/EMODB/wav/15a02Na.png,2,0
../mfcc_images/EMODB/wav/09b02Na.png,2,0
../mfcc_images/EMODB/wav/12b09Wc.png,0,0
../mfcc_images/EMODB/wav/16b02Lb.png,3,0
../mfcc_images/EMODB/wav/15b02Lb.png,3,0
../mfcc_images/EMODB/wav/12b02Wa.png,0,0
../mfcc_images/EMODB/wav/13b10Fa.png,1,0
../mfcc_images/EMODB/wav/16b01La.png,3,0
../mfcc_images/EMODB/wav/16a01Lb.png,3,0
../mfcc_images/EMODB/wav/03a05Nd.png,2,0
../mfcc_images/EMODB/wav/08a01Wa.png,0,0
../mfcc_images/EMODB/wav/12b02Wd.png,0,0
../mfcc_images/EMODB/wav/14a05Fa.png,1,0
../mfcc_images/EMODB/wav/10b03La.png,3,0
../mfcc_images/EMODB/wav/08b03Lc.png,3,0
../mfcc_images/EMODB/wav/09a01Wb.png,0,0
../mfcc_images/EMODB/wav/09a01Fa.png,1,0
../mfcc_images/EMODB/wav/11b03Fc.png,1,0
../mfcc_images/EMODB/wav/08b01Fe.png,1,0
../mfcc_images/EMODB/wav/11b09Na.png,2,0
../mfcc_images/EMODB/wav/14b03Wb.png,0,0
../mfcc_images/EMODB/wav/08b10Wa.png,0,0
../mfcc_images/EMODB/wav/03b01Wc.png,0,0
../mfcc_images/EMODB/wav/16b01Wa.png,0,0
../mfcc_images/EMODB/wav/13b02Wa.png,0,0
../mfcc_images/EMODB/wav/15b09Ta.png,3,0
../mfcc_images/EMODB/wav/03a02Nc.png,2,0
../mfcc_images/EMODB/wav/13b09Fb.png,1,0
../mfcc_images/EMODB/wav/03b10Na.png,2,0
../mfcc_images/EMODB/wav/13b03Fd.png,1,0
../mfcc_images/EMODB/wav/15b02Nd.png,2,0
../mfcc_images/EMODB/wav/15b09Nb.png,2,0
../mfcc_images/EMODB/wav/10a07La.png,3,0
../mfcc_images/EMODB/wav/15a07Fa.png,1,0
../mfcc_images/EMODB/wav/03a01Fa.png,1,0
../mfcc_images/EMODB/wav/08b09Fd.png,1,0
../mfcc_images/EMODB/wav/12b02Na.png,2,0
../mfcc_images/EMODB/wav/16a05Wb.png,0,0
../mfcc_images/EMODB/wav/14b01Fa.png,1,0
../mfcc_images/EMODB/wav/16b10Lb.png,3,0
../mfcc_images/EMODB/wav/12b01Wa.png,0,0
../mfcc_images/EMODB/wav/16b03Fd.png,1,0
../mfcc_images/EMODB/wav/13a01Fd.png,1,0
../mfcc_images/EMODB/wav/16a07Fb.png,1,0
../mfcc_images/EMODB/wav/16a04Fa.png,1,0
../mfcc_images/EMODB/wav/14a04Lb.png,3,0
../mfcc_images/EMODB/wav/08a02Na.png,2,0
../mfcc_images/EMODB/wav/13a02Fa.png,1,0
../mfcc_images/EMODB/wav/10a05Wb.png,0,0
../mfcc_images/EMODB/wav/09a04Fd.png,1,0
../mfcc_images/EMODB/wav/10b02La.png,3,0
../mfcc_images/EMODB/wav/10a05Tb.png,3,0
../mfcc_images/EMODB/wav/08a04Ff.png,1,0
../mfcc_images/EMODB/wav/09b03Fd.png,1,0
../mfcc_images/EMODB/wav/16a04Tc.png,3,0
../mfcc_images/EMODB/wav/13a07Tc.png,3,0
../mfcc_images/EMODB/wav/10a04Fd.png,1,0
../mfcc_images/EMODB/wav/08a01Fd.png,1,0
../mfcc_images/EMODB/wav/14a07Tc.png,3,0
../mfcc_images/EMODB/wav/08b10Fd.png,1,0
../mfcc_images/EMODB/wav/12a05Lb.png,3,0
../mfcc_images/EMODB/wav/10b02Wb.png,0,0
../mfcc_images/EMODB/wav/03a02Fc.png,1,0
../mfcc_images/EMODB/wav/08b02Nb.png,2,0
../mfcc_images/EMODB/wav/14a05Fb.png,1,0
../mfcc_images/EMODB/wav/15a01La.png,3,0
../mfcc_images/EMODB/wav/15b03Tc.png,3,0
../mfcc_images/EMODB/wav/13b01Nc.png,2,0
../mfcc_images/EMODB/wav/10a01Nb.png,2,0
../mfcc_images/EMODB/wav/08a01Na.png,2,0
../mfcc_images/EMODB/wav/08b03Nb.png,2,0
../mfcc_images/EMODB/wav/08b02Tc.png,3,0
../mfcc_images/EMODB/wav/13b10Nc.png,2,0
../mfcc_images/EMODB/wav/11a05Fc.png,1,0
../mfcc_images/EMODB/wav/14a07Fd.png,1,0
../mfcc_images/EMODB/wav/08b01Lb.png,3,0
../mfcc_images/EMODB/wav/10a02Na.png,2,0
../mfcc_images/EMODB/wav/14a02Fd.png,1,0
../mfcc_images/EMODB/wav/09a07Ta.png,3,0
../mfcc_images/EMODB/wav/15a02Ta.png,3,0
../mfcc_images/EMODB/wav/14a02La.png,3,0
../mfcc_images/EMODB/wav/11b10Wa.png,0,0
../mfcc_images/EMODB/wav/14a05Wb.png,0,0
../mfcc_images/EMODB/wav/16a01Nc.png,2,0
../mfcc_images/EMODB/wav/16b10Wb.png,0,0
../mfcc_images/EMODB/wav/09b09Wa.png,0,0
../mfcc_images/EMODB/wav/08a07Na.png,2,0
../mfcc_images/EMODB/wav/03b01Nb.png,2,0
../mfcc_images/EMODB/wav/11b03Td.png,3,0
../mfcc_images/EMODB/wav/03a04Lc.png,3,0
../mfcc_images/EMODB/wav/10b10Lc.png,3,0
../mfcc_images/EMODB/wav/16b03Wb.png,0,0
../mfcc_images/EMODB/wav/11a02Fb.png,1,0
../mfcc_images/EMODB/wav/13a01Nb.png,2,0
../mfcc_images/EMODB/wav/09a07Na.png,2,0
../mfcc_images/EMODB/wav/16a04La.png,3,0
../mfcc_images/EMODB/wav/14a07Wc.png,0,0
../mfcc_images/EMODB/wav/12a01Nb.png,2,0
../mfcc_images/EMODB/wav/11a01Ld.png,3,0
../mfcc_images/EMODB/wav/15a02Wb.png,0,0
../mfcc_images/EMODB/wav/15b02Tc.png,3,0
../mfcc_images/EMODB/wav/13b02Nb.png,2,0
../mfcc_images/EMODB/wav/13b09Wa.png,0,0
../mfcc_images/EMODB/wav/03b02La.png,3,0
../mfcc_images/EMODB/wav/08b10La.png,3,0
../mfcc_images/EMODB/wav/15a01Fb.png,1,0
../mfcc_images/EMODB/wav/14b10Nb.png,2,0
